transaction_id,payment_date,invoice_number,po_number,vendor_id,vendor_name,amount,category,plant_code,cost_center,related_party,days_overdue,payment_frequency,previous_avg_amount,amount_zscore,amount_ratio,high_value_flag,related_party_risk,overdue_risk_score,composite_risk_score,anomaly_score,anomaly_probability
T102541,2026-02-17,INV-503508,PO-633568,V1194,Vendor_194,66646.42881231509,IT Services,P006,CC0144,0,38,Ad-hoc,81583.003231993,-0.1056488699037578,0.816915609527102,0,0,1.2666666666666666,0.4222222222222222,-1,0.047505954533151734
T102542,2026-02-07,INV-495962,PO-113733,V1191,Vendor_191,55569.149292941336,IT Services,P009,CC0173,0,19,Ad-hoc,40429.34729737412,-0.1095060648265111,1.3744755482745707,0,0,0.6333333333333333,0.5855866593856819,-1,0.10565934710984655
T102543,2024-12-13,INV-760086,PO-629113,V1076,Vendor_076,78794.24554624186,Raw Material,P009,CC0109,0,23,Monthly,69320.40043708363,-0.1017946945574568,1.136667489648402,0,0,0.7666666666666667,0.3922230452039577,-1,0.05352308974544688
T102544,2025-10-19,INV-406873,PO-122986,V1161,Vendor_161,66184.37919371873,Services,P010,CC0116,0,75,Monthly,51884.05487763127,-0.1128031773040119,1.275620792357398,0,0,2.5,1.1089541256907314,-1,0.0720084183073426
T102545,2024-12-26,INV-756436,PO-430526,V1079,Vendor_079,66392.87571424549,IT Services,P005,CC0184,0,-3,One-off,73773.06313291389,-0.1057371590654434,0.8999609463772459,0,0,0.0,0.0,-1,0.15507531360325985
T102546,2025-10-12,INV-987879,PO-671369,V1158,Vendor_158,50000.0,Maintenance,P005,CC0151,1,61,Quarterly,50369.65192979124,-0.1349584724937685,0.9926612173078646,0,0,2.033333333333333,0.6777777777777777,-1,0.07796286433105021
T102547,2025-05-11,INV-795277,PO-910610,V1116,Vendor_116,76595.6661017884,Raw Material,P010,CC0181,1,42,Quarterly,96786.57043808312,-0.1027149107079641,0.7913873356096303,0,0,1.4,0.4666666666666666,-1,0.06089989592979172
T102548,2025-02-17,INV-935784,PO-978889,V1094,Vendor_094,50744.92029057069,Services,P002,CC0156,0,63,Ad-hoc,46670.53232318631,-0.1176007444438511,1.0873010819583089,0,0,2.1,0.7873010819583087,-1,0.027795962102656665
T102549,2024-06-12,INV-810455,PO-560490,V1025,Vendor_025,4996501.1159056015,Logistics,P010,CC0111,1,35,Ad-hoc,39909.0168149202,2.143566385611131,125.19729912358132,1,1,1.1666666666666667,8.53245527450002,1,0.8648318444231805
T102550,2025-07-01,INV-859289,PO-291890,V1130,Vendor_130,4996078.711469211,Utilities,P001,CC0115,0,107,Quarterly,117003.44916306745,1.5714358688744978,42.70026864341569,1,0,3.0,7.571435868874498,1,0.7704449546714598
T102551,2024-10-31,INV-135167,PO-848903,V1064,Vendor_064,50000.0,Services,P001,CC0153,0,32,Monthly,52385.01949027152,-0.1178322166172128,0.9544713447951576,0,0,1.0666666666666669,0.3555555555555555,-1,0.01862482607646519
T102552,2024-08-16,INV-417674,PO-420224,V1043,Vendor_043,117664.4447858808,Logistics,P001,CC0111,0,62,Monthly,140780.94082280842,-0.0863372193292851,0.835798113708994,0,0,2.066666666666667,0.688888888888889,-1,0.11253880816809089
T102553,2024-07-30,INV-346000,PO-601640,V1038,Vendor_038,123282.980908536,Logistics,P003,CC0184,1,46,Monthly,117819.46670318003,-0.0837692313438375,1.0463719142365504,0,0,1.5333333333333334,0.5574830253476616,-1,0.11579431691928947
T102554,2026-02-25,INV-876884,PO-278347,V1196,Vendor_196,87237.73164699457,IT Services,P009,CC0126,0,65,Monthly,99704.7621896647,-0.0984788180324575,0.8749605307823255,0,0,2.1666666666666665,0.7222222222222223,-1,0.052200382257727086
T102555,2024-05-25,INV-306738,PO-433551,V1020,Vendor_020,50000.0,Logistics,P003,CC0169,1,41,Monthly,40131.97118448404,-0.1172636879785622,1.2458894622981085,0,0,1.3666666666666667,0.7014450178536638,-1,0.040819082967729174
T102556,2025-10-14,INV-971002,PO-531722,V1159,Vendor_159,50000.0,Packaging,P005,CC0126,0,75,Ad-hoc,64985.796644955226,-0.1248856625457462,0.7693988930099765,0,0,2.5,0.8333333333333335,-1,0.07672931399171026
T102557,2025-12-03,INV-728733,PO-764782,V1173,Vendor_173,102684.60244098247,Raw Material,P009,CC0177,0,16,Quarterly,82577.74405639597,-0.0917953778116432,1.2434900421941129,0,0,0.5333333333333333,0.4212678199718906,-1,0.1378843227435031
T102558,2024-04-02,INV-211556,PO-909795,V1006,Vendor_006,63303.28678168445,Packaging,P009,CC0127,0,56,Ad-hoc,75829.76500976569,-0.1207368330525113,0.8348078986336299,0,0,1.8666666666666667,0.6222222222222222,-1,0.03887044018429486
T102559,2025-05-15,INV-714985,PO-259263,V1117,Vendor_117,50000.0,Raw Material,P005,CC0151,0,100,One-off,41373.145068881786,-0.113846535513294,1.2085133947819398,0,0,3.0,1.20851339478194,-1,0.04522299739053832
T102560,2025-05-06,INV-408349,PO-603315,V1115,Vendor_115,107665.1440921595,Raw Material,P004,CC0125,0,65,One-off,125914.90181326952,-0.089710770463362,0.8550627649444208,0,0,2.1666666666666665,0.7222222222222223,-1,0.0951091466338479
T102561,2024-11-27,INV-367329,PO-972711,V1071,Vendor_071,50000.0,Services,P005,CC0187,0,16,One-off,60837.57251082419,-0.1178322166172128,0.8218605367777293,0,0,0.5333333333333333,0.1777777777777777,-1,0.06697746227700646
T102562,2025-07-10,INV-994654,PO-114870,V1133,Vendor_133,50000.0,Services,P006,CC0154,0,87,One-off,61299.22718629304,-0.1178322166172128,0.815670968380175,0,0,2.9,0.9666666666666668,-1,0.03989703324027592
T102563,2025-01-03,INV-814186,PO-615071,V1081,Vendor_081,77842.6828250758,Maintenance,P004,CC0152,1,31,One-off,76708.59808381309,-0.1279603657473392,1.0147843236559164,0,0,1.0333333333333334,0.3592287681003609,-1,0.06312707581433441
T102564,2025-01-25,INV-787025,PO-790937,V1087,Vendor_087,474964.8725885219,Utilities,P007,CC0129,0,108,One-off,47864.38919349878,0.0235042768447033,9.923136607226034,1,0,3.0,6.023504276844704,1,0.5968909634948173
T102565,2025-01-20,INV-380458,PO-193748,V1086,Vendor_086,56684.69621143115,Packaging,P009,CC0118,0,97,Quarterly,68037.20549714979,-0.1228009397813325,0.833142628319821,0,0,3.0,1.0,-1,0.024105282800699103
T102566,2025-10-16,INV-696300,PO-701348,V1160,Vendor_160,21877445.17558703,Utilities,P001,CC0177,1,111,One-off,108137.59310563964,7.3512506219818174,202.3111902834285,1,1,3.0,10.0,1,0.9221182930771957
T102567,2025-06-16,INV-408641,PO-479222,V1126,Vendor_126,66539.78855205898,Services,P009,CC0105,1,98,Quarterly,71381.6293861652,-0.1126927394791205,0.9321696509908384,0,0,3.0,1.0,-1,0.0030184275915834695
T102568,2024-12-12,INV-642689,PO-641039,V1075,Vendor_075,995099.6230983996,Packaging,P007,CC0105,0,76,One-off,94024.49221958424,0.1698578286457841,10.583408637554244,1,0,2.533333333333333,6.0143022730902285,1,0.6215150928428106
T102569,2026-01-16,INV-458965,PO-741283,V1185,Vendor_185,105535.3428382104,Utilities,P001,CC0165,0,75,Quarterly,102125.94005887392,-0.1029804038132811,1.033384297636536,0,0,2.5,0.8667176309698693,-1,0.07331820652178184
T102570,2025-10-17,INV-648575,PO-229917,V1160,Vendor_160,60106.253531243405,Utilities,P008,CC0162,0,24,Ad-hoc,55398.09059165735,-0.1185343414139337,1.0849878197840823,0,0,0.8,0.3516544864507492,-1,0.028489410305526885
T102571,2026-01-20,INV-770129,PO-161298,V1186,Vendor_186,50000.0,Logistics,P005,CC0132,0,38,Ad-hoc,54959.64677264103,-0.1172636879785622,0.909758394315046,0,0,1.2666666666666666,0.4222222222222222,-1,0.013808835051715776
T102572,2025-08-26,INV-383627,PO-384718,V1146,Vendor_146,50000.0,Packaging,P001,CC0177,0,102,Monthly,40894.49840057588,-0.1248856625457462,1.22265835150324,0,0,3.0,1.2226583515032403,-1,0.0639476548981872
T102573,2024-12-21,INV-110600,PO-335242,V1078,Vendor_078,87699.11229035651,Raw Material,P001,CC0105,0,70,Monthly,82739.82887343745,-0.0980675596491764,1.0599382846743013,0,0,2.333333333333333,0.8377160624520791,-1,0.045949044580669354
T102574,2025-09-26,INV-187124,PO-359867,V1154,Vendor_154,50000.0,Maintenance,P001,CC0143,0,80,Monthly,60461.961769944726,-0.1349584724937685,0.8269662203526895,0,0,2.6666666666666665,0.888888888888889,-1,0.10006514704622362
T102575,2024-11-06,INV-915817,PO-931935,V1065,Vendor_065,50850.93077860483,Packaging,P005,CC0190,0,17,Ad-hoc,52268.01432496147,-0.1246202870209671,0.972888131208767,0,0,0.5666666666666667,0.1888888888888888,-1,0.059135870550341404
T102576,2024-09-24,INV-963454,PO-718742,V1054,Vendor_054,70915.21637020764,Packaging,P006,CC0131,0,37,Ad-hoc,87766.54297667164,-0.1183629386536646,0.8079982868763204,0,0,1.2333333333333334,0.4111111111111112,-1,0.03842766095392486
T102577,2025-02-03,INV-722848,PO-420582,V1090,Vendor_090,124839.64439327212,Utilities,P003,CC0178,0,22,Quarterly,104804.9371244276,-0.0963710284902859,1.191161865256965,0,0,0.7333333333333333,0.4356063097014095,-1,0.13322595750827196
T102578,2026-02-16,INV-196343,PO-644931,V1193,Vendor_193,50000.0,Logistics,P010,CC0130,0,71,Ad-hoc,48197.10009794809,-0.1172636879785622,1.0374068128245888,0,0,2.3666666666666667,0.8262957017134778,-1,0.0200318518701328
T102579,2025-04-29,INV-627937,PO-243246,V1113,Vendor_113,50000.0,Maintenance,P001,CC0123,0,57,Monthly,50012.48669585316,-0.1349584724937685,0.9997503284343948,0,0,1.9,0.6333333333333334,-1,0.08954931325027211
T102580,2024-12-16,INV-489205,PO-264716,V1076,Vendor_076,58324.47623583894,Logistics,P010,CC0132,0,44,Quarterly,54844.86390205603,-0.1134589327020799,1.0634446343051729,0,0,1.4666666666666666,0.5523335231940616,-1,0.007239193712484566
T102581,2025-02-11,INV-313598,PO-188544,V1092,Vendor_092,71357.41093855572,IT Services,P002,CC0129,0,89,One-off,79256.40070492619,-0.1040084692704853,0.9003362542821163,0,0,2.966666666666667,0.988888888888889,-1,0.027171523235443532
T102582,2024-10-09,INV-441349,PO-483712,V1058,Vendor_058,55430.01906172082,Logistics,P002,CC0111,0,98,One-off,43747.13853809352,-0.1147818629254092,1.2670547357847015,0,0,3.0,1.2670547357847015,-1,0.0719442334627058
T102583,2025-07-04,INV-806961,PO-657155,V1131,Vendor_131,101177.75247284496,Raw Material,P005,CC0190,0,110,Quarterly,102355.48519765586,-0.0924260703620397,0.9884937019004248,0,0,3.0,1.0,-1,0.05974036683339419
T102584,2024-11-21,INV-996729,PO-557705,V1070,Vendor_070,50000.0,Maintenance,P008,CC0158,0,33,Monthly,39163.17051428028,-0.1349584724937685,1.2767097082134409,0,0,1.1,0.6433763748801075,-1,0.11018950898460235
T102585,2025-04-19,INV-885508,PO-602319,V1110,Vendor_110,227009.5208070709,Utilities,P007,CC0196,0,52,Quarterly,68510.42295950711,-0.0613902726210965,3.3135034203663323,0,0,1.7333333333333334,2.89128119814411,-1,0.4805749793778162
T102586,2024-12-05,INV-283429,PO-246776,V1073,Vendor_073,74802.4827400407,IT Services,P008,CC0162,0,47,Ad-hoc,89624.51091355708,-0.1028088684625462,0.8346208194339577,0,0,1.5666666666666669,0.5222222222222223,-1,0.040347438964345006
T102587,2024-10-31,INV-551391,PO-682966,V1064,Vendor_064,50000.0,Raw Material,P005,CC0189,0,111,Monthly,35599.91140080692,-0.113846535513294,1.4044978774544556,0,0,3.0,1.404497877454456,-1,0.14572951016117083
T102588,2026-02-17,INV-575372,PO-597444,V1194,Vendor_194,91112.92664343608,Services,P009,CC0138,0,93,Ad-hoc,88758.7265197089,-0.1050570262996979,1.026523590592576,0,0,3.0,1.026523590592576,-1,0.031417003424378406
T102589,2024-11-18,INV-363214,PO-962232,V1069,Vendor_069,64503.79063688927,Utilities,P008,CC0118,0,110,Quarterly,64221.40304512727,-0.1170287198225433,1.0043970947125458,0,0,3.0,1.0043970947125458,-1,0.00852055461609777
T102590,2024-05-01,INV-491561,PO-322309,V1014,Vendor_014,88824.94987490383,Logistics,P001,CC0195,0,16,Monthly,100563.39140750468,-0.0995184955231219,0.8832732133601766,0,0,0.5333333333333333,0.1777777777777777,-1,0.10436343733872419
T102591,2024-12-12,INV-442497,PO-154106,V1075,Vendor_075,65976.37840717378,Packaging,P006,CC0182,0,60,One-off,49141.31518894759,-0.1199031893405515,1.3425847101058574,0,0,2.0,1.0092513767725242,-1,0.08986197110410243
T102592,2025-04-03,INV-162624,PO-509624,V1106,Vendor_106,72272.73919089962,Logistics,P010,CC0191,0,63,Ad-hoc,68197.45785212111,-0.1070837896212995,1.0597570857789935,0,0,2.1,0.7597570857789938,-1,0.03137534854995989
T102593,2024-05-19,INV-474625,PO-277903,V1018,Vendor_018,50000.0,Raw Material,P008,CC0192,0,45,Ad-hoc,58564.43693517668,-0.113846535513294,0.8537604494574683,0,0,1.5,0.5,-1,0.013255027666543448
T102594,2024-10-20,INV-427742,PO-257390,V1061,Vendor_061,50000.0,Utilities,P009,CC0129,0,48,Monthly,50964.33684532623,-0.1219945040365911,0.9810782028175322,0,0,1.6,0.5333333333333333,-1,0.01945801638435232
T102595,2024-07-10,INV-375323,PO-310441,V1033,Vendor_033,110436.75023157196,Maintenance,P008,CC0154,0,99,Quarterly,126992.0708753567,-0.1197680243539465,0.869635005322231,0,0,3.0,1.0,-1,0.06455109612468708
T102596,2025-03-11,INV-652391,PO-711950,V1100,Vendor_100,82269.45883771566,Services,P007,CC0173,0,37,Ad-hoc,75556.75376715203,-0.1078049937519963,1.0888432169975248,0,0,1.2333333333333334,0.499954328108636,-1,0.0330326814651197
T102597,2025-08-20,INV-740968,PO-484379,V1144,Vendor_144,50000.0,Raw Material,P004,CC0187,0,47,One-off,62602.63045657566,-0.113846535513294,0.798688483779967,0,0,1.5666666666666669,0.5222222222222223,-1,0.03208520310157409
T102598,2026-02-15,INV-142246,PO-886738,V1193,Vendor_193,65541.0348896604,Maintenance,P001,CC0111,0,4,Ad-hoc,48920.29738327128,-0.1310523179830446,1.3397513587493588,0,0,0.1333333333333333,0.3841958031938032,-1,0.17151576870485244
T102599,2024-12-20,INV-407956,PO-208923,V1077,Vendor_077,50000.0,IT Services,P004,CC0193,0,72,One-off,37734.93217408392,-0.1114452859447666,1.3250321948197283,0,0,2.4,1.1250321948197284,-1,0.09478158796881371
T102600,2025-12-01,INV-127778,PO-938731,V1172,Vendor_172,50000.0,Utilities,P003,CC0175,0,-9,One-off,50854.5771472714,-0.1219945040365911,0.9831956689995356,0,0,0.0,0.0,-1,0.13917372385870905
T102601,2024-08-14,INV-839094,PO-468882,V1042,Vendor_042,96810.80009882912,Raw Material,P008,CC0147,0,87,Monthly,95116.06018763152,-0.0942538597162992,1.017817599970546,0,0,2.9,0.9844842666372128,-1,0.06687506364041203
T102602,2025-10-01,INV-934484,PO-580411,V1156,Vendor_156,56242.45656960135,Logistics,P004,CC0173,0,69,Monthly,60915.10890944824,-0.1144105331495354,0.9232923912720424,0,0,2.3,0.7666666666666666,-1,0.02135973932389207
T102603,2025-04-25,INV-517321,PO-834574,V1112,Vendor_112,63510.23384653652,Services,P004,CC0128,0,114,Monthly,53185.60890133847,-0.1136341255856372,1.1941244099386106,0,0,3.0,1.1941244099386106,-1,0.04071468380142052
T102604,2025-09-15,INV-950511,PO-542471,V1151,Vendor_151,50000.0,IT Services,P009,CC0135,0,62,Quarterly,41780.84872930626,-0.1114452859447666,1.196720543518509,0,0,2.066666666666667,0.8856094324073983,-1,0.03930864506838669
T102605,2025-09-13,INV-666063,PO-247291,V1151,Vendor_151,50000.0,Services,P002,CC0119,0,83,Monthly,57473.28703309112,-0.1178322166172128,0.8699693819706491,0,0,2.7666666666666666,0.9222222222222222,-1,0.03546375359990366
T102606,2025-04-03,INV-882128,PO-316518,V1106,Vendor_106,70907.82774907253,Raw Material,P008,CC0138,0,111,Monthly,62048.54138119509,-0.1050955573235998,1.1427799295627343,0,0,3.0,1.1427799295627343,-1,0.03192335218711876
T102607,2024-09-14,INV-953156,PO-924921,V1051,Vendor_051,75557.17532408528,Utilities,P004,CC0130,0,19,Quarterly,85861.2882140052,-0.1132442799774265,0.8799911682638933,0,0,0.6333333333333333,0.2111111111111111,-1,0.055315776885973986
T102608,2025-03-30,INV-628331,PO-162795,V1105,Vendor_105,96875.1054980498,Utilities,P010,CC0158,0,29,Ad-hoc,105053.7079123879,-0.1059454817677502,0.92214836984946,0,0,0.9666666666666668,0.3222222222222223,-1,0.07028349137558156
T102609,2025-11-04,INV-501447,PO-920127,V1165,Vendor_165,53899.21129872346,Packaging,P010,CC0143,0,57,Quarterly,40424.208615632575,-0.1236696350254818,1.3333399253703615,0,0,1.9,0.966673258703695,-1,0.08898603244420776
T102610,2026-02-17,INV-767754,PO-707565,V1194,Vendor_194,55114.7190955723,Logistics,P005,CC0128,0,-5,Monthly,62096.52956765416,-0.1149259727980176,0.8875652066115035,0,0,0.0,0.0,-1,0.13498882965536302
T102611,2026-01-17,INV-253311,PO-561687,V1185,Vendor_185,50000.0,Raw Material,P008,CC0138,0,21,Quarterly,61385.46123817776,-0.113846535513294,0.8145251170468237,0,0,0.7,0.2333333333333333,-1,0.04530707478705951
T102612,2024-07-21,INV-366994,PO-384441,V1036,Vendor_036,54054.02186668022,Raw Material,P010,CC0157,0,50,Ad-hoc,64323.62409788271,-0.1121497233259334,0.8403447819486195,0,0,1.6666666666666667,0.5555555555555556,-1,0.027805847780039063
T102613,2025-05-21,INV-594929,PO-874140,V1119,Vendor_119,50000.0,Logistics,P007,CC0179,0,21,One-off,35265.85597669325,-0.1172636879785622,1.4178019678026348,0,0,0.7,0.651135301135968,-1,0.11622837268346863
T102614,2024-05-26,INV-281209,PO-129294,V1020,Vendor_020,50000.0,Raw Material,P009,CC0188,0,-5,One-off,51191.41718415872,-0.113846535513294,0.976726231667456,0,0,0.0,0.0,-1,0.13253693144569179
T102615,2025-07-12,INV-547007,PO-740350,V1133,Vendor_133,50000.0,Packaging,P007,CC0126,0,87,Ad-hoc,62400.11635320265,-0.1248856625457462,0.8012805571865537,0,0,2.9,0.9666666666666668,-1,0.05945548305194601
T102616,2026-03-05,INV-870289,PO-288841,V1198,Vendor_198,127305.1773143592,Utilities,P001,CC0144,0,23,Ad-hoc,134846.15099000192,-0.0955268833446983,0.9440772048717814,0,0,0.7666666666666667,0.2555555555555556,-1,0.13324042835042602
T102617,2024-04-18,INV-804324,PO-421064,V1010,Vendor_010,52298.313309853846,Logistics,P007,CC0171,0,-8,Quarterly,45718.95759991849,-0.1162132291334725,1.1439086990458218,0,0,0.0,0.1439086990458218,-1,0.1267235535715069
T102618,2025-07-03,INV-902155,PO-157473,V1131,Vendor_131,66832.09321564948,Packaging,P003,CC0120,0,76,Quarterly,54583.560640196,-0.1196363218443107,1.2243996623121267,0,0,2.533333333333333,1.0688441067565713,-1,0.04960745757021955
T102619,2026-01-30,INV-874178,PO-605575,V1189,Vendor_189,50000.0,Utilities,P006,CC0173,0,19,Ad-hoc,55548.42588064886,-0.1219945040365911,0.9001155155580792,0,0,0.6333333333333333,0.2111111111111111,-1,0.04633185140375295
T102620,2025-11-19,INV-399135,PO-232761,V1169,Vendor_169,320363.5368690299,Maintenance,P008,CC0155,0,49,One-off,58137.6180413862,-0.0670040694199512,5.510434511454768,0,0,1.6333333333333333,3.5444444444444443,-1,0.5800958421993345
T102621,2024-12-22,INV-741357,PO-204954,V1078,Vendor_078,497584.2523294836,Utilities,P002,CC0113,0,88,Quarterly,119281.1844009937,0.0312486632372878,4.171523403529672,1,0,2.933333333333333,6.009026441015065,1,0.581145085340949
T102622,2024-05-25,INV-434822,PO-395894,V1020,Vendor_020,50000.0,Logistics,P007,CC0165,0,32,One-off,62171.49750599315,-0.1172636879785622,0.8042270494639467,0,0,1.0666666666666669,0.3555555555555555,-1,0.0405080510499594
T102623,2026-01-14,INV-974308,PO-546185,V1184,Vendor_184,50000.0,Maintenance,P006,CC0116,0,66,Ad-hoc,45178.40498347148,-0.1349584724937685,1.1067234449355283,0,0,2.2,0.8400567782688617,-1,0.0803184501720106
T102624,2026-01-12,INV-259081,PO-950325,V1184,Vendor_184,58261.25429662744,Logistics,P003,CC0152,0,93,One-off,61892.45448983454,-0.1134878286950516,0.9413304865166804,0,0,3.0,1.0,-1,0.0017480047917602705
T102625,2025-05-07,INV-342274,PO-846980,V1115,Vendor_115,67187.65617153273,Raw Material,P008,CC0131,0,85,One-off,51123.86101265771,-0.1066526363624978,1.314213262470489,0,0,2.833333333333333,1.2586577069149336,-1,0.10397182593465505
T102626,2026-02-23,INV-947424,PO-460446,V1195,Vendor_195,50000.0,Utilities,P008,CC0102,0,33,Quarterly,37833.87650491392,-0.1219945040365911,1.3215669294026988,0,0,1.1,0.6882335960693655,-1,0.05825597306122193
T102627,2024-03-14,INV-315275,PO-626715,V1000,Vendor_000,50000.0,Maintenance,P001,CC0167,0,41,Monthly,37144.0570040164,-0.1349584724937685,1.346110361466263,0,0,1.3666666666666667,0.8016659170218187,-1,0.1446279482904997
T102628,2025-06-04,INV-657492,PO-793052,V1123,Vendor_123,50000.0,Packaging,P004,CC0166,0,10,Ad-hoc,62814.32738263737,-0.1248856625457462,0.7959967428357849,0,0,0.3333333333333333,0.1111111111111111,-1,0.11571445027772882
T102629,2024-04-08,INV-362157,PO-443827,V1007,Vendor_007,4996325.683299428,Logistics,P001,CC0127,0,10,Monthly,39572.97278682481,2.143486203012839,126.25601089445762,1,0,0.3333333333333333,7.254597314123949,1,0.81432652905993
T102630,2026-01-23,INV-356033,PO-791165,V1187,Vendor_187,50000.0,Raw Material,P007,CC0103,1,26,Ad-hoc,49469.78595465886,-0.113846535513294,1.0107179369206711,0,0,0.8666666666666667,0.2996068258095601,-1,0.024894035805366282
T102631,2025-07-20,INV-703815,PO-697203,V1136,Vendor_136,97248.93352569504,Services,P009,CC0188,0,112,Monthly,93343.74883741065,-0.103150359416304,1.041836595775541,0,0,3.0,1.041836595775541,-1,0.04089108086600043
T102632,2026-01-06,INV-815374,PO-732729,V1182,Vendor_182,50000.0,Services,P010,CC0141,0,113,Quarterly,44743.13328879963,-0.1178322166172128,1.1174899101783804,0,0,3.0,1.1174899101783804,-1,0.02891280121549616
T102633,2025-04-25,INV-309286,PO-979168,V1112,Vendor_112,69597.89747815898,Packaging,P004,CC0185,0,100,Ad-hoc,71173.48192264258,-0.1187737643060779,0.9778627600909552,0,0,3.0,1.0,-1,0.014168894581355741
T102634,2024-05-10,INV-984587,PO-438908,V1016,Vendor_016,64805.6790790478,Services,P003,CC0141,0,22,Quarterly,45472.49468675915,-0.1132315865123481,1.4251621672720356,0,0,0.7333333333333333,0.6696066117164801,-1,0.11690516543076478
T102635,2024-03-30,INV-179575,PO-160733,V1005,Vendor_005,96783.08717527926,Utilities,P004,CC0174,0,66,One-off,89823.37695282168,-0.1059769868512182,1.0774821706615758,0,0,2.2,0.8108155039949093,-1,0.04707440941487527
T102636,2024-11-10,INV-190050,PO-582751,V1067,Vendor_067,56018.32028326569,Services,P001,CC0184,0,37,Ad-hoc,55324.05366144808,-0.115962118979132,1.0125490916856188,0,0,1.2333333333333334,0.42366020279673,-1,0.018440482307281306
T102637,2025-09-04,INV-979948,PO-397327,V1148,Vendor_148,88926.50166977954,Maintenance,P004,CC0168,0,25,Ad-hoc,105109.5804735818,-0.1251745082234563,0.8460361202957164,0,0,0.8333333333333334,0.2777777777777778,-1,0.08122979564654015
T102638,2024-06-29,INV-149881,PO-153048,V1030,Vendor_030,54934.12015808606,Services,P007,CC0186,0,12,Monthly,61557.96966166863,-0.1162990169835375,0.8923965566117891,0,0,0.4,0.1333333333333333,-1,0.07931612449754352
T102639,2025-11-23,INV-383149,PO-240345,V1170,Vendor_170,74398.8871681812,Logistics,P001,CC0106,0,114,Monthly,90012.02056390411,-0.1061120200461378,0.8265439071591738,0,0,3.0,1.0,-1,0.022589750583806953
T102640,2024-09-01,INV-209037,PO-580290,V1047,Vendor_047,50000.0,Utilities,P008,CC0177,0,74,Ad-hoc,46288.94705795364,-0.1219945040365911,1.0801714702518537,0,0,2.466666666666667,0.902393692474076,-1,0.036077504376227885
T102641,2025-03-08,INV-300154,PO-961251,V1099,Vendor_099,50000.0,Packaging,P009,CC0171,0,81,Quarterly,39227.16583392165,-0.1248856625457462,1.274626880047565,0,0,2.7,1.174626880047565,-1,0.08195692564121926
T102642,2024-08-06,INV-166600,PO-404606,V1040,Vendor_040,72314.02890827872,Maintenance,P004,CC0181,0,25,One-off,68021.0254718192,-0.1293499628101253,1.0631128890910075,0,0,0.8333333333333334,0.3408906668687853,-1,0.062362117485940276
T102643,2025-02-14,INV-422873,PO-591311,V1093,Vendor_093,74279.59499333895,Utilities,P008,CC0163,0,117,Monthly,94917.12423276698,-0.1136816958501061,0.7825731720567277,0,0,3.0,1.0,-1,0.035307207502610564
T102644,2025-02-04,INV-366096,PO-259505,V1090,Vendor_090,75943.97425607491,Logistics,P005,CC0121,0,17,One-off,62926.915550523445,-0.1054058280787707,1.2068599516068794,0,0,0.5666666666666667,0.3957488404957683,-1,0.06839584121025687
T102645,2024-03-14,INV-242582,PO-216702,V1001,Vendor_001,50000.0,Packaging,P010,CC0160,0,13,Monthly,40242.66088922189,-0.1248856625457462,1.2424625731791856,0,0,0.4333333333333333,0.38690701762363,-1,0.0757473560187841
T102646,2025-04-29,INV-746810,PO-804090,V1113,Vendor_113,126103.85924264352,Maintenance,P006,CC0171,0,66,One-off,159723.44644005774,-0.1158301817991809,0.7895137630277015,0,0,2.2,0.7333333333333335,-1,0.14208751791332114
T102647,2025-10-06,INV-132190,PO-650952,V1157,Vendor_157,50000.0,Raw Material,P006,CC0199,0,111,Ad-hoc,63497.6925443064,-0.113846535513294,0.787430188350731,0,0,3.0,1.0,-1,0.027318030969565876
T102648,2026-01-23,INV-526859,PO-270586,V1187,Vendor_187,73897.8867045192,Raw Material,P009,CC0174,0,89,Ad-hoc,58345.49358964388,-0.1038440671631179,1.2665568865396628,0,0,2.966666666666667,1.255445775428552,-1,0.08833837095791117
T102649,2024-11-07,INV-374844,PO-550377,V1066,Vendor_066,80605.1733970128,Utilities,P003,CC0184,0,113,One-off,93636.7501736062,-0.1115159546195486,0.8608283953422952,0,0,3.0,1.0,-1,0.017761288449087125
T102650,2025-12-13,INV-685233,PO-622145,V1176,Vendor_176,141403.11754096107,Services,P007,CC0177,0,66,Ad-hoc,135442.34017770924,-0.0894301465742037,1.0440097044648735,0,0,2.2,0.777343037798207,-1,0.12332922785864743
T102651,2025-12-12,INV-404076,PO-153388,V1175,Vendor_175,51097.21072709739,Packaging,P009,CC0110,0,22,Ad-hoc,50858.55760730373,-0.1245434809255512,1.004692486987861,0,0,0.7333333333333333,0.2491369314323055,-1,0.04124336179289682
T102652,2026-03-02,INV-525410,PO-370175,V1197,Vendor_197,50000.0,Logistics,P003,CC0179,0,54,Ad-hoc,49960.644393744384,-0.1172636879785622,1.0007877321586458,0,0,1.8,0.6007877321586458,-1,0.02171641110220124
T102653,2024-12-08,INV-829913,PO-878062,V1074,Vendor_074,50000.0,Maintenance,P009,CC0170,0,54,Ad-hoc,64051.14683355031,-0.1349584724937685,0.7806261475682079,0,0,1.8,0.6,-1,0.12087060512896823
T102654,2025-11-22,INV-229967,PO-426552,V1170,Vendor_170,130116.24254569528,Services,P003,CC0116,0,116,Monthly,105497.81598030042,-0.092937364082825,1.2333548456585286,0,0,3.0,1.2333548456585286,-1,0.137843072424499
